,nflId,FirstName,LastName,PositionAbbr,EntryYear,DraftRound,DraftNumber,Height,Weight,College
1005,2543743,Carlos,Hyde,RB,2014,2.0,57.0,"6'00""",235,Ohio State
1006,2543744,Jack,Mewhort,G,2014,2.0,59.0,"6'06""",305,Ohio State
1007,2543484,Kony,Ealy,DE,2014,2.0,60.0,"6'04""",275,Missouri
1008,2543509,Allen,Robinson,WR,2014,2.0,61.0,"6'03""",210,Penn State
1009,2543488,Jarvis,Landry,WR,2014,2.0,63.0,"5'11""",208,Louisiana State
1010,2550135,Justin,Britt,C,2014,2.0,64.0,"6'06""",325,Missouri
1011,2543721,Colton,Fiedorowicz,TE,2014,3.0,65.0,"6'05""",265,Iowa
1012,2543489,Morgan,Moses,T,2014,3.0,66.0,"6'06""",335,Virginia
1013,2543740,William,Turner,G,2014,3.0,67.0,"6'05""",310,North Dakota State
1014,2543775,Dezmen,Southward,CB,2014,3.0,68.0,"6'02""",208,Wisconsin
1015,2543770,Charles,Sims,RB,2014,3.0,69.0,"6'00""",211,West Virginia
1016,2543720,Christian,Kirksey,OLB,2014,3.0,71.0,"6'02""",235,Iowa
1017,2543814,Preston,Brown,MLB,2014,3.0,73.0,"6'01""",251,Louisville
1018,2543860,Jason,Bromley,DT,2014,3.0,74.0,"6'03""",306,Syracuse
1019,2543506,Travis,Swanson,C,2014,3.0,76.0,"6'05""",304,Arkansas
1020,2550140,Spencer,Long,C,2014,3.0,78.0,"6'05""",318,Nebraska
1021,2543712,Terrence,Brooks,SS,2014,3.0,79.0,"5'11""",200,Florida State
1022,2543608,Dexter,McDougle,CB,2014,3.0,80.0,"5'10""",195,Maryland
1023,2543733,Gabriel,Jackson,G,2014,3.0,81.0,"6'03""",336,Mississippi State
1024,2543738,Kareem,Martin,OLB,2014,3.0,84.0,"6'06""",272,North Carolina
1025,2543851,Phillip,Gaines,CB,2014,3.0,87.0,"6'00""",193,Rice
1026,2543881,William,Clarke,DE,2014,3.0,88.0,"6'06""",275,West Virginia
1027,2543614,Donte,Moncrief,WR,2014,3.0,90.0,"6'02""",216,Mississippi
1028,2543847,John,Brown,WR,2014,3.0,91.0,"5'11""",179,Pittsburg State
1029,2543606,Trai,Turner,G,2014,3.0,92.0,"6'03""",315,Louisiana State
1030,2543729,Brandon,Linder,C,2014,3.0,93.0,"6'06""",315,Miami
1031,2543664,Terrance,West,RB,2014,3.0,94.0,"5'10""",225,Towson
1032,2543732,Michael,Schofield,G,2014,3.0,95.0,"6'06""",301,Michigan
1033,2543715,Jerick,McKinnon,RB,2014,3.0,96.0,"5'09""",205,Georgia Southern
1034,2550313,Richard,Rodgers,TE,2014,3.0,98.0,"6'04""",257,California
1035,2543707,Jaylen,Watkins,SS,2014,4.0,101.0,"5'11""",194,Florida
1036,2543571,Bashaud,Breeland,CB,2014,4.0,102.0,"5'11""",195,Clemson
1037,2543583,Devonta,Freeman,RB,2014,4.0,103.0,"5'08""",206,Florida State
1038,2543646,Bruce,Ellington,WR,2014,4.0,106.0,"5'09""",200,South Carolina
1039,2543812,Justin,Ellis,NT,2014,4.0,107.0,"6'02""",334,Louisiana Tech
1040,2543868,Cassius,Marsh,DE,2014,4.0,108.0,"6'04""",245,UCLA
1041,2543799,Ross,Cockrell,CB,2014,4.0,109.0,"6'00""",191,Duke
1042,2550145,Maurice,Alexander,SS,2014,4.0,110.0,"6'01""",222,Utah State
1043,2543622,Russell,Bodine,C,2014,4.0,111.0,"6'03""",308,North Carolina
1044,2543504,DaQuan,Jones,DE,2014,4.0,112.0,"6'04""",322,Penn State
1045,2543565,Andre,Williams,RB,2014,4.0,113.0,"6'00""",220,Boston College
1046,2543501,Aaron,Colvin,CB,2014,4.0,114.0,"6'00""",193,Oklahoma
1047,2543762,Keith,McGill,FS,2014,4.0,116.0,"6'03""",211,Utah
1048,2543572,Martavis,Bryant,WR,2014,4.0,118.0,"6'04""",211,Clemson
1049,2543592,Anthony,Hitchens,MLB,2014,4.0,119.0,"6'00""",235,Iowa
1050,2543767,Logan,Thomas,TE,2014,4.0,120.0,"6'06""",250,Virginia Tech
1051,2543638,De'Anthony,Thomas,WR,2014,4.0,124.0,"5'08""",176,Oregon
1052,2543724,Walter,Aikens,CB,2014,4.0,125.0,"6'01""",212,Liberty
1053,2543811,Pierre,Desir,CB,2014,4.0,127.0,"6'02""",198,Lindenwood
1054,2543830,Jayestin,Boston,FS,2014,4.0,128.0,"6'01""",205,North Carolina
1055,2543739,Dontae,Johnson,CB,2014,4.0,129.0,"6'02""",200,North Carolina State
1056,2543773,James,White,RB,2014,4.0,130.0,"5'10""",205,Wisconsin
1057,2543563,Kevin,Pierre-Louis,ILB,2014,4.0,132.0,"6'00""",230,Boston College
1058,2543872,Nevin,Lawson,CB,2014,4.0,133.0,"5'09""",192,Utah State
1059,2543765,Brent,Urban,DE,2014,4.0,134.0,"6'07""",300,Virginia
1060,2543640,Thomas,Savage,QB,2014,4.0,135.0,"6'04""",230,Pittsburgh
1061,2543805,Dakota,Dozier,G,2014,4.0,137.0,"6'04""",313,Furman
1062,2543654,Cameron,Fleming,T,2014,4.0,140.0,"6'06""",320,Stanford
1063,2543759,Ryan,Grant,WR,2014,5.0,142.0,"6'00""",204,Tulane
1064,2543711,Telvin,Smith,OLB,2014,5.0,144.0,"6'03""",215,Florida State
1065,2543850,Ricardo,Allen,SS,2014,5.0,147.0,"5'09""",186,Purdue
1066,2543855,Bene',Benwikere,CB,2014,5.0,148.0,"6'00""",195,San Jose State
1067,2549971,Kevin,Pamphile,G,2014,5.0,149.0,"6'05""",315,Purdue
1068,2543650,Aaron,Lynch,DE,2014,5.0,150.0,"6'06""",270,South Florida
1069,2543597,Avery,Williamson,ILB,2014,5.0,151.0,"6'01""",246,Kentucky
1070,2543643,Natneal,Berhe,SS,2014,5.0,152.0,"6'00""",194,San Diego State
1071,2543594,Jeremiah,George,ILB,2014,5.0,154.0,"5'11""",234,Iowa State
1072,2543748,Caraun,Reid,DT,2014,5.0,158.0,"6'02""",298,Princeton
1073,2543692,Chris,Smith,DE,2014,5.0,159.0,"6'01""",266,Arkansas
1074,2543688,Edward,Stinson,DT,2014,5.0,160.0,"6'03""",287,Alabama
1075,2543631,Corey,Linsley,C,2014,5.0,161.0,"6'03""",301,Ohio State
1076,2543497,Raymond,McCarron,QB,2014,5.0,164.0,"6'03""",220,Alabama
1077,2543582,Keith,Reaser,CB,2014,5.0,170.0,"6'00""",190,Florida Atlantic
1078,2550147,Jordan,Tripp,MLB,2014,5.0,171.0,"6'03""",234,Montana
1079,2543763,Wesley,Johnson,C,2014,5.0,173.0,"6'05""",297,Vanderbilt
1080,2543869,Devon,Kennard,OLB,2014,5.0,174.0,"6'03""",251,Southern California
1081,2543774,Jared,Abbrederis,WR,2014,5.0,176.0,"6'01""",195,Wisconsin
1082,2549981,Kenneth,Acker,CB,2014,6.0,180.0,"6'00""",195,Southern Methodist
1083,2543600,Alfred,Blue,RB,2014,6.0,181.0,"6'02""",225,Louisiana State
1084,2543823,Edwin,Gaines,CB,2014,6.0,188.0,"5'10""",185,Missouri
1085,2543836,Tailer,Jones,WR,2014,6.0,189.0,"6'00""",190,Notre Dame
1086,2543792,Charles,Hazel,WR,2014,6.0,190.0,"6'01""",195,Coastal Carolina
1087,2543611,Patrick,O'Donnell,P,2014,6.0,191.0,"6'04""",217,Miami
1088,2543862,Zachery,Fulton,G,2014,6.0,193.0,"6'05""",316,Tennessee
1089,2543816,Laurent,Duvernay-Tardif,G,2014,6.0,200.0,"6'05""",321,McGill
1090,2550561,Matt,Feiler,G,2014,,,"6'06""",330,Bloomsburg
1091,2550605,Marcus,Williams,CB,2014,,,"5'11""",196,North Dakota State
1092,2550606,Bryan,Witzmann,G,2014,,,"6'07""",320,South Dakota State
1093,2550590,Tyler,Ott,LS,2014,,,"6'03""",253,Harvard
1094,2550597,Seth,Roberts,WR,2014,,,"6'02""",195,West Alabama
1095,2550636,Cairo,Santos,K,2014,,,"5'08""",160,Tulane
1096,2550628,Christian,McCain,DE,2014,,,"6'05""",236,California
1097,2550633,Senorise,Perry,RB,2014,,,"6'00""",210,Louisville
1098,2550613,Malcolm,Butler,CB,2014,,,"5'11""",190,West Alabama
1099,2550617,Taylor,Gabriel,WR,2014,,,"5'08""",167,Abilene Christian
1100,2550654,K'Waun,Williams,CB,2014,,,"5'09""",183,Pittsburgh
1101,2550646,Denico,Autry,DT,2014,,,"6'05""",273,Mississippi State
1102,2550647,Kasim,Edebali,OLB,2014,,,"6'02""",253,Boston College
1103,2550656,Cameron,Brate,TE,2014,,,"6'05""",235,Harvard
1104,2550659,Andrew,Patmon,CB,2014,,,"5'10""",188,Oklahoma State
1105,2550658,Branden,Oliver,RB,2014,,,"5'08""",208,Buffalo
1106,2550767,Charaun,Goodwin,CB,2014,,,"6'03""",190,"California, Pa."
1107,2550770,Michael,Palardy,P,2014,,,"5'11""",200,Tennessee
1108,2550842,Adrian,Phillips,SS,2014,,,"5'11""",210,Texas
1109,2550848,Kasey,Redfern,P,2014,,,"6'01""",205,Wofford
1110,2550930,Todd,Davis,ILB,2014,,,"6'01""",230,Sacramento State
1111,2552622,Chris,Manhertz,TE,2015,,,"6'06""",255,Canisius
1112,2553348,Jordan,Berry,P,2015,,,"6'05""",195,Eastern Kentucky
1113,2552033,Jameis,Winston,QB,2015,1.0,1.0,"6'04""",231,Florida State
1114,2552466,Marcus,Mariota,QB,2015,1.0,2.0,"6'04""",222,Oregon
1115,2553431,Dante,Fowler,DE,2015,1.0,3.0,"6'03""",255,Florida
1116,2553234,Dexter,McDonald,CB,2015,7.0,242.0,"6'01""",200,Kansas
1117,2552350,Trenton,Brown,T,2015,7.0,244.0,"6'08""",355,Florida
1118,2552428,Douglas,McBride,WR,2015,7.0,245.0,"6'00""",210,William & Mary
1119,2553454,Geoffrey,Swaim,TE,2015,7.0,246.0,"6'04""",260,Texas
1120,2553353,Darryl,Roberts,CB,2015,7.0,247.0,"6'00""",182,Marshall
1121,2553457,Trevor,Siemian,QB,2015,7.0,250.0,"6'03""",220,Northwestern
1122,2553460,Denzelle,Good,T,2015,7.0,255.0,"6'05""",345,Mars Hill
1123,2553467,Jaquan,Bray,WR,2015,,,"5'10""",183,Auburn
1124,2553505,La'el,Collins,T,2015,,,"6'04""",315,Louisiana State
1125,2553531,Justin,Hamilton,DT,2015,,,"6'02""",315,Louisiana-Lafayette
1126,2553631,Zachary,Zenner,RB,2015,,,"5'11""",221,South Dakota State
1127,2553762,Terron,Ward,RB,2015,,,"5'07""",201,Oregon State
1128,2553728,Dominique,Mostert,RB,2015,,,"5'10""",197,Purdue
1129,2553744,Eric,Tomlinson,TE,2015,,,"6'06""",263,Texas-El Paso
1130,2553489,Zaire,Anderson,ILB,2015,,,"5'11""",220,Nebraska
1131,2553606,Jordan,Taylor,WR,2015,,,"6'05""",210,Rice
1132,2553764,Xavier,Williams,DT,2015,,,"6'02""",309,Northern Iowa
1133,2552317,Michael,Hull,MLB,2015,,,"6'00""",232,Penn State
1134,2553650,William,Grant,RB,2015,,,"5'11""",203,Auburn
1135,2553679,Christopher,Reed,G,2015,,,"6'05""",310,Minn. State-Mankato
1136,2553660,Akeem,Hunt,RB,2015,,,"5'10""",185,Purdue
1137,2553667,Matthew,LaCosse,TE,2015,,,"6'05""",261,Illinois
1138,2553520,Nicholas,Easton,G,2015,,,"6'03""",303,Harvard
1139,2553711,Benjamin,Finney,C,2015,,,"6'04""",318,Kansas State
1140,2553737,Eli,Rogers,WR,2015,,,"5'10""",187,Louisville
1141,2553536,Troy,Hill,CB,2015,,,"5'11""",184,Oregon
1142,2553895,Adam,Humphries,WR,2015,,,"5'11""",195,Clemson
1143,2553822,Curtis,Riley,FS,2015,,,"6'00""",190,Fresno State
1144,2553824,Quinton,Spain,G,2015,,,"6'04""",330,West Virginia
1145,2553867,Mack,Brown,RB,2015,,,"5'11""",213,Florida
1146,2553817,Corey,Moore,SS,2015,,,"6'02""",200,Georgia
1147,2553877,Nick,Dzubnar,ILB,2015,,,"6'01""",240,Cal Poly
1148,2553885,Curtis,Grant,OLB,2015,,,"6'02""",240,Ohio State
1149,2553898,Tyrell,Adams,LB,2015,,,"6'02""",228,West Georgia
1150,2553900,Daniel,Brown,TE,2015,,,"6'05""",247,James Madison
1151,2553913,Tyrell,Williams,WR,2015,,,"6'04""",205,Western Oregon
1152,2553911,Torrone,McGill,NT,2015,,,"6'00""",299,North Carolina State
1153,2553932,Daniel,Munyer,C,2015,,,"6'01""",305,Colorado
1154,2554138,Kasen,Williams,WR,2015,,,"6'01""",219,Washington
1155,2554630,Ross,Travis,TE,2015,,,"6'07""",235,Penn State
1156,2555334,Jared,Goff,QB,2016,1.0,1.0,"6'04""",223,California
1157,2555259,Carson,Wentz,QB,2016,1.0,2.0,"6'05""",237,North Dakota State
1158,2555249,Joseph,Bosa,DE,2016,1.0,3.0,"6'05""",280,Ohio State
1159,2555224,Ezekiel,Elliott,RB,2016,1.0,4.0,"6'00""",225,Ohio State
1160,2555280,Jalen,Ramsey,CB,2016,1.0,5.0,"6'02""",208,Florida State
1161,2555204,Ronnie,Stanley,T,2016,1.0,6.0,"6'06""",320,Notre Dame
1162,2555275,DeForest,Buckner,DT,2016,1.0,7.0,"6'07""",300,Oregon
1163,2555279,Jack,Conklin,T,2016,1.0,8.0,"6'06""",308,Michigan State
1164,2555285,Leonard,Floyd,OLB,2016,1.0,9.0,"6'06""",251,Georgia
1165,2555277,Eli,Apple,CB,2016,1.0,10.0,"6'01""",199,Ohio State
1166,2555299,Vernon,Hargreaves,CB,2016,1.0,11.0,"5'11""",199,Florida
1167,2555242,Sheldon,Rankins,DT,2016,1.0,12.0,"6'02""",305,Louisville
1168,2555201,Laremy,Tunsil,T,2016,1.0,13.0,"6'05""",318,Mississippi
1169,2555342,Karl,Joseph,SS,2016,1.0,14.0,"5'10""",205,West Virginia
1170,2555333,Corey,Coleman,WR,2016,1.0,15.0,"5'11""",185,Baylor
1171,2555543,Keanu,Neal,FS,2016,1.0,17.0,"6'00""",211,Florida
1172,2555191,Ryan,Kelly,C,2016,1.0,18.0,"6'04""",309,Alabama
1173,2555252,Shaq,Lawson,DE,2016,1.0,19.0,"6'03""",267,Clemson
1174,2555322,Darron,Lee,ILB,2016,1.0,20.0,"6'01""",232,Ohio State
1175,2555346,William,Fuller,WR,2016,1.0,21.0,"6'00""",180,Notre Dame
1176,2555343,Joshua,Doctson,WR,2016,1.0,22.0,"6'02""",206,Texas Christian
1177,2555214,Laquon,Treadwell,WR,2016,1.0,23.0,"6'02""",215,Mississippi
1178,2556367,William,Jackson,CB,2016,1.0,24.0,"6'00""",187,Houston
1179,2555344,Artie,Burns,CB,2016,1.0,25.0,"6'00""",197,Miami
1180,2555282,Kenneth,Clark,NT,2016,1.0,27.0,"6'03""",314,UCLA
1181,2555336,Robert,Nkemdiche,DT,2016,1.0,29.0,"6'04""",296,Mississippi
1182,2555243,Vernon,Butler,DT,2016,1.0,30.0,"6'04""",330,Louisiana Tech
1183,2555395,Germain,Ifedi,T,2016,1.0,31.0,"6'05""",325,Texas A&M
1184,2555278,Emmanuel,Ogbah,DE,2016,2.0,32.0,"6'04""",275,Oklahoma State
1185,2555338,Kevin,Dodd,OLB,2016,2.0,33.0,"6'05""",277,Clemson
1186,2555310,Jaylon,Smith,MLB,2016,2.0,34.0,"6'02""",240,Notre Dame
1187,2555341,Hunter,Henry,TE,2016,2.0,35.0,"6'05""",250,Arkansas
1188,2555329,Myles,Jack,OLB,2016,2.0,36.0,"6'01""",244,UCLA
1189,2556369,Christopher,Jones,DE,2016,2.0,37.0,"6'06""",308,Mississippi State
1190,2555539,Xavien,Howard,CB,2016,2.0,38.0,"6'02""",200,Baylor
1191,2555312,Noah,Spence,DE,2016,2.0,39.0,"6'02""",251,Eastern Kentucky
1192,2555295,Sterling,Shepard,WR,2016,2.0,40.0,"5'10""",194,Oklahoma
1193,2555169,Reginald,Ragland,ILB,2016,2.0,41.0,"6'02""",252,Alabama
1194,2555339,Kamalei,Correa,ILB,2016,2.0,42.0,"6'03""",250,Boise State
1195,2556368,Austin,Johnson,NT,2016,2.0,43.0,"6'04""",314,Penn State
1196,2555248,Jihad,Ward,DE,2016,2.0,44.0,"6'05""",296,Illinois
1197,2556075,Derrick,Henry,RB,2016,2.0,45.0,"6'03""",247,Alabama
1198,2555265,A'Shawn,Robinson,DT,2016,2.0,46.0,"6'04""",322,Alabama
1199,2556370,Michael,Thomas,WR,2016,2.0,47.0,"6'03""",212,Ohio State
1200,2555197,Jason,Spriggs,T,2016,2.0,48.0,"6'06""",301,Indiana
1201,2555238,Jarran,Reed,DT,2016,2.0,49.0,"6'03""",306,Alabama
1202,2555189,Nicolas,Martin,C,2016,2.0,50.0,"6'04""",300,Notre Dame
1203,2555162,Deion,Jones,MLB,2016,2.0,52.0,"6'01""",222,Louisiana State
1204,2555177,Mackensie,Alexander,CB,2016,2.0,54.0,"5'10""",192,Clemson
1205,2555466,Tyler,Boyd,WR,2016,2.0,55.0,"6'02""",197,Pittsburgh
1206,2555132,Cody,Whitehair,C,2016,2.0,56.0,"6'04""",305,Kansas State
1207,2555537,T.J.,Green,SS,2016,2.0,57.0,"6'03""",211,Clemson
1208,2555386,Sean,Davis,SS,2016,2.0,58.0,"6'01""",202,Maryland
1209,2555530,Vonn,Bell,FS,2016,2.0,61.0,"5'11""",205,Ohio State
1210,2555175,James,Bradberry,CB,2016,2.0,62.0,"6'01""",212,Samford
1211,2555502,Adam,Gotsis,DE,2016,2.0,63.0,"6'04""",287,Georgia Tech
1212,2555158,Kevin,Byard,FS,2016,3.0,64.0,"5'11""",212,Middle Tennessee
1213,2555270,Carl,Nassib,DE,2016,3.0,65.0,"6'07""",275,Penn State
1214,2555400,Maliek,Collins,DT,2016,3.0,67.0,"6'02""",305,Nebraska
1215,2555421,Yannick,Ngakoue,DE,2016,3.0,69.0,"6'02""",246,Maryland
1216,2555244,Bronson,Kaufusi,DE,2016,3.0,70.0,"6'06""",285,Brigham Young
1217,2555154,Darian,Thompson,FS,2016,3.0,71.0,"6'01""",213,Boise State
1218,2555335,Jonathan,Bullard,DE,2016,3.0,72.0,"6'02""",296,Florida
1219,2555230,Kenyan,Drake,RB,2016,3.0,73.0,"6'01""",211,Alabama
1220,2555547,KeiVarae,Russell,CB,2016,3.0,74.0,"5'11""",196,Notre Dame
1221,2555294,Shilique,Calhoun,OLB,2016,3.0,75.0,"6'04""",251,Michigan State
1222,2555337,Shon,Coleman,T,2016,3.0,76.0,"6'07""",310,Auburn
1223,2555394,Daryl,Worley,CB,2016,3.0,77.0,"6'01""",205,West Virginia
1224,2555281,Joseph,Thuney,G,2016,3.0,78.0,"6'05""",305,North Carolina State
1225,2555495,Isaac,Seumalo,G,2016,3.0,79.0,"6'04""",303,Oregon State
1226,2555235,Adolphus,Washington,DT,2016,3.0,80.0,"6'04""",295,Ohio State
1227,2555415,Austin,Hooper,TE,2016,3.0,81.0,"6'04""",248,Stanford
1228,2555202,Le'Raven,Clark,G,2016,3.0,82.0,"6'05""",311,Texas Tech
1229,2555256,Jordan,Jenkins,OLB,2016,3.0,83.0,"6'03""",259,Georgia
1230,2555349,Kendall,Fuller,CB,2016,3.0,84.0,"5'11""",198,Virginia Tech
1231,2555348,Braxton,Miller,WR,2016,3.0,85.0,"6'01""",205,Ohio State
1232,2555215,Leonte,Carroo,WR,2016,3.0,86.0,"6'01""",215,Rutgers
1233,2555528,Nicholas,Vigil,OLB,2016,3.0,87.0,"6'02""",239,Utah State
1234,2555340,Kyler,Fackrell,OLB,2016,3.0,88.0,"6'05""",245,Utah State
1235,2555239,Javon,Hargrave,NT,2016,3.0,89.0,"6'02""",305,South Carolina State
1236,2555417,C.J.,Prosise,RB,2016,3.0,90.0,"6'01""",225,Notre Dame
1237,2555261,Jacoby,Brissett,QB,2016,3.0,91.0,"6'04""",235,North Carolina State
1238,2556371,Brandon,Williams,CB,2016,3.0,92.0,"6'00""",200,Texas A&M
1239,2555289,Nicholas,Vannett,TE,2016,3.0,94.0,"6'06""",261,Ohio State
1240,2555182,Graham,Glasgow,G,2016,3.0,95.0,"6'06""",310,Michigan
1241,2555142,Rees,Odhiambo,T,2016,3.0,97.0,"6'04""",315,Boise State
1242,2555550,Justin,Simmons,SS,2016,3.0,98.0,"6'02""",202,Boston College
1243,2555166,Joseph,Schobert,MLB,2016,4.0,99.0,"6'01""",245,Wisconsin
1244,2555245,Charles,Tapper,DE,2016,4.0,101.0,"6'02""",270,Oklahoma
1245,2555241,Sheldon,Day,DT,2016,4.0,103.0,"6'01""",294,Notre Dame
1246,2555173,Eric,Murray,FS,2016,4.0,106.0,"5'11""",199,Minnesota
1247,2555209,Christopher,Moore,WR,2016,4.0,107.0,"6'01""",200,Cincinnati
1248,2555552,Ryan,Smith,CB,2016,4.0,108.0,"6'00""",190,North Carolina Central
1249,2555522,B.J.,Goodson,MLB,2016,4.0,109.0,"6'00""",242,Clemson
1250,2555364,Tyler,Higbee,TE,2016,4.0,110.0,"6'06""",257,Western Kentucky
1251,2555315,Miles,Killebrew,SS,2016,4.0,111.0,"6'02""",222,Southern Utah
1252,2555288,Nicholas,Kwiatkoski,ILB,2016,4.0,113.0,"6'02""",242,West Virginia
1253,2555473,Ricardo,Louis,WR,2016,4.0,114.0,"6'02""",215,Auburn
1254,2555255,De'Vondre,Campbell,OLB,2016,4.0,115.0,"6'04""",232,Minnesota
1255,2555514,Hassan,Ridgeway,DT,2016,4.0,116.0,"6'03""",318,Texas
1256,2555419,Pharoh,Cooper,WR,2016,4.0,117.0,"5'11""",207,South Carolina
1257,2555313,Juston,Burris,CB,2016,4.0,118.0,"6'00""",202,North Carolina State
1258,2555234,Tyler,Ervin,RB,2016,4.0,119.0,"5'10""",185,San Jose State
1259,2556274,David,Onyemata,DT,2016,4.0,120.0,"6'04""",300,"Manitoba, Can."
1260,2555267,Andrew,Billings,NT,2016,4.0,122.0,"6'01""",325,Baylor
1261,2555155,Deon,Bush,SS,2016,4.0,124.0,"6'00""",205,Miami
1262,2555160,Antonio,Morrison,ILB,2016,4.0,125.0,"6'01""",241,Florida
1263,2555478,Demarcus,Robinson,WR,2016,4.0,126.0,"6'01""",203,Florida
1264,2555181,Evan,Boehm,G,2016,4.0,128.0,"6'03""",310,Missouri
1265,2555540,Derrick,Kindred,SS,2016,4.0,129.0,"5'10""",210,Texas Christian
1266,2555161,Blake,Martinez,ILB,2016,4.0,131.0,"6'02""",237,Stanford
1267,2555414,Willie,Henry,DT,2016,4.0,132.0,"6'03""",300,Michigan
1268,2555546,Rashard,Robinson,CB,2016,4.0,133.0,"6'01""",177,Louisiana State
1269,2555260,Rayne,Prescott,QB,2016,4.0,135.0,"6'02""",238,Mississippi State
1270,2555223,Devontae,Booker,RB,2016,4.0,136.0,"5'11""",219,Utah
1271,2555274,Dean,Lowry,DE,2016,4.0,137.0,"6'06""",296,Northwestern
1272,2556365,Seth,DeValve,TE,2016,4.0,138.0,"6'03""",245,Princeton
1273,2555464,DeAndre,Washington,RB,2016,5.0,143.0,"5'08""",204,Texas Tech
1274,2555133,Connor,McGovern,C,2016,5.0,144.0,"6'04""",306,Missouri
1275,2555505,Matt,Judon,OLB,2016,5.0,146.0,"6'03""",275,Grand Valley State
1276,2555488,Caleb,Benenoch,T,2016,5.0,148.0,"6'05""",305,UCLA
1277,2555460,Paul,Perkins,RB,2016,5.0,149.0,"5'10""",208,UCLA
1278,2555418,Jordan,Howard,RB,2016,5.0,150.0,"6'01""",224,Indiana
1279,2555136,Joseph,Dahl,G,2016,5.0,151.0,"6'04""",305,Washington State
1280,2555240,Matthew,Ioannidis,DE,2016,5.0,152.0,"6'03""",305,Temple
1281,2555461,Wendell,Smallwood,RB,2016,5.0,153.0,"5'10""",208,West Virginia
1282,2555371,Joseph,Haeg,T,2016,5.0,155.0,"6'06""",305,North Dakota State
1283,2555551,LeShaun,Sims,CB,2016,5.0,157.0,"6'00""",203,Southern Utah
1284,2555193,Brandon,Shell,T,2016,5.0,158.0,"6'05""",324,South Carolina
1285,2555168,Kentrell,Brothers,MLB,2016,5.0,160.0,"6'01""",242,Missouri
1286,2555263,Kevin,Hogan,QB,2016,5.0,162.0,"6'03""",218,Stanford
1287,2555413,Trevor,Davis,WR,2016,5.0,163.0,"6'01""",188,California
1288,2555196,Halapoulivaati,Vaitai,T,2016,5.0,164.0,"6'06""",320,Texas Christian
1289,2556214,Tyreek,Hill,WR,2016,5.0,165.0,"5'10""",185,West Alabama
1290,2555388,David,Reader,NT,2016,5.0,166.0,"6'03""",335,Clemson
1291,2556277,Marqui,Christian,SS,2016,5.0,167.0,"5'11""",200,Midwestern State
1292,2555144,Spencer,Drango,G,2016,5.0,168.0,"6'06""",320,Baylor
1293,2555430,Alex,Collins,RB,2016,5.0,171.0,"5'10""",210,Arkansas
1294,2555468,Rashard,Higgins,WR,2016,5.0,172.0,"6'01""",198,Colorado State
1295,2556148,Jatavis,Brown,OLB,2016,5.0,175.0,"5'11""",221,Akron
1296,2555432,Andy,Janovich,FB,2016,6.0,176.0,"6'01""",238,Nebraska
1297,2555151,Andrew,Kaser,P,2016,6.0,179.0,"6'02""",206,Texas A&M
1298,2556126,Tyrone,Holmes,OLB,2016,6.0,181.0,"6'02""",253,Montana
1299,2555307,Devante,Bond,OLB,2016,6.0,183.0,"6'01""",236,Oklahoma
1300,2555311,Jerell,Adams,TE,2016,6.0,184.0,"6'05""",247,South Carolina
1301,2555381,DeAndre,Houston-Carson,FS,2016,6.0,185.0,"6'01""",205,William & Mary
1302,2556190,Jakeem,Grant,WR,2016,6.0,186.0,"5'07""",169,Texas Tech
1303,2555306,David,Morgan,TE,2016,6.0,188.0,"6'04""",265,Texas-San Antonio
1304,2555531,Anthony,Brown,CB,2016,6.0,189.0,"5'11""",196,Purdue
1305,2556232,Jake,Rudock,QB,2016,6.0,191.0,"6'03""",212,Michigan
1306,2555303,Cory,James,OLB,2016,6.0,194.0,"6'00""",229,Colorado State
1307,2556373,Weston,Schweitzer,G,2016,6.0,195.0,"6'05""",314,San Jose State
1308,2556374,Blake,Countess,SS,2016,6.0,196.0,"5'10""",185,Auburn
1309,2555218,Dan,Vitale,FB,2016,6.0,197.0,"6'01""",239,Northwestern
1310,2555220,Derek,Watt,FB,2016,6.0,198.0,"6'02""",234,Wisconsin
1311,2555331,Cody,Core,WR,2016,6.0,199.0,"6'03""",210,Mississippi
1312,2555200,Kyle,Murphy,T,2016,6.0,200.0,"6'06""",305,Stanford
1313,2555268,Anthony,Zettel,DE,2016,6.0,202.0,"6'04""",270,Penn State
1314,2555542,Jordan,Lucas,CB,2016,6.0,204.0,"6'00""",202,Penn State
1315,2556381,Michael,Thomas,WR,2016,6.0,206.0,"6'01""",195,Southern Mississippi
1316,2556363,Caelan Kamuela,Grugier-Hill,OLB,2016,6.0,208.0,"6'02""",220,Eastern Illinois
1317,2555536,Kavon,Frazier,SS,2016,6.0,212.0,"6'00""",215,Central Michigan
1318,2556119,Elandon,Roberts,MLB,2016,6.0,214.0,"6'00""",235,Houston
1319,2555549,Kevon,Seymour,CB,2016,6.0,218.0,"6'00""",185,Southern California
1320,2556278,William,Parks,FS,2016,6.0,219.0,"6'01""",194,Arizona
1321,2555145,Ted,Karras,C,2016,6.0,221.0,"6'04""",305,Illinois
1322,2555320,Aaron,Wallace,OLB,2016,7.0,222.0,"6'02""",242,UCLA
1323,2555529,Stephen,Weatherly,DE,2016,7.0,227.0,"6'05""",265,Vanderbilt
1324,2555152,Riley,Dixon,P,2016,7.0,228.0,"6'04""",221,Syracuse
1325,2555383,Jalen,Mills,CB,2016,7.0,233.0,"6'00""",191,Louisiana State
